"pset";"nrep";"Choice_type";"cond";"experiment";"performance"
16;5;7;"PV4";3;0.866666666666667
16;6;7;"PV4";3;0.888888888888889
16;7;7;"PV4";3;0.733333333333333
16;8;7;"PV4";3;0.8
16;9;7;"PV4";3;0.744444444444444
16;10;7;"PV4";3;0.877777777777778
16;11;7;"PV4";3;0.922222222222222
16;12;7;"PV4";3;0.833333333333333
16;13;7;"PV4";3;0.911111111111111
16;14;7;"PV4";3;0.888888888888889
16;15;7;"PV4";3;0.844444444444444
16;16;7;"PV4";3;0.811111111111111
16;17;7;"PV4";3;0.844444444444444
16;18;7;"PV4";3;0.844444444444444
16;19;7;"PV4";3;0.822222222222222
16;20;7;"PV4";3;0.833333333333333
16;21;7;"PV4";3;0.8
16;22;7;"PV4";3;0.855555555555556
16;23;7;"PV4";3;0.877777777777778
16;24;7;"PV4";3;0.855555555555556
16;25;7;"PV4";3;0.611111111111111
16;26;7;"PV4";3;0.9
16;27;7;"PV4";3;0.822222222222222
16;28;7;"PV4";3;0.922222222222222
16;29;7;"PV4";3;0.911111111111111
16;30;7;"PV4";3;0.866666666666667
16;31;7;"PV4";3;0.911111111111111
16;32;7;"PV4";3;0.955555555555556
16;33;7;"PV4";3;0.766666666666667
16;34;7;"PV4";3;0.8
16;35;7;"PV4";3;0.8
16;36;7;"PV4";3;0.788888888888889
16;37;7;"PV4";3;0.777777777777778
16;38;7;"PV4";3;0.766666666666667
16;39;7;"PV4";3;0.766666666666667
16;40;7;"PV4";3;0.911111111111111
16;41;7;"PV4";3;0.822222222222222
16;42;7;"PV4";3;0.911111111111111
16;43;7;"PV4";3;0.844444444444444
16;44;7;"PV4";3;0.711111111111111
16;45;7;"PV4";3;0.755555555555556
16;46;7;"PV4";3;0.855555555555556
16;47;7;"PV4";3;0.911111111111111
16;48;7;"PV4";3;0.944444444444444
16;49;7;"PV4";3;0.944444444444444
16;50;7;"PV4";3;0.9
16;51;7;"PV4";3;0.888888888888889
16;52;7;"PV4";3;0.733333333333333
16;53;7;"PV4";3;0.888888888888889
16;54;7;"PV4";3;0.9
16;55;7;"PV4";3;0.777777777777778
16;56;7;"PV4";3;0.911111111111111
16;57;7;"PV4";3;0.744444444444444
16;58;7;"PV4";3;0.844444444444444
16;59;7;"PV4";3;0.944444444444444
16;60;7;"PV4";3;0.855555555555556
16;61;7;"PV4";3;0.777777777777778
16;62;7;"PV4";3;0.866666666666667
16;63;7;"PV4";3;0.888888888888889
16;64;7;"PV4";3;0.8
16;65;7;"PV4";3;0.755555555555556
16;66;7;"PV4";3;0.411111111111111
16;67;7;"PV4";3;0.866666666666667
16;68;7;"PV4";3;0.6
16;69;7;"PV4";3;0.688888888888889
16;70;7;"PV4";3;0.822222222222222
16;71;7;"PV4";3;0.888888888888889
16;72;7;"PV4";3;0.855555555555556
16;73;7;"PV4";3;0.877777777777778
16;74;7;"PV4";3;0.811111111111111
16;75;7;"PV4";3;0.788888888888889
16;76;7;"PV4";3;0.766666666666667
16;77;7;"PV4";3;0.833333333333333
16;78;7;"PV4";3;0.933333333333333
16;79;7;"PV4";3;0.888888888888889
16;80;7;"PV4";3;0.888888888888889
16;81;7;"PV4";3;0.944444444444444
16;82;7;"PV4";3;0.955555555555556
16;83;7;"PV4";3;0.844444444444444
16;84;7;"PV4";3;0.844444444444444
16;85;7;"PV4";3;0.811111111111111
16;86;7;"PV4";3;0.9
16;87;7;"PV4";3;0.877777777777778
16;88;7;"PV4";3;0.811111111111111
16;89;7;"PV4";3;0.866666666666667
16;90;7;"PV4";3;0.866666666666667
16;91;7;"PV4";3;0.711111111111111
16;92;7;"PV4";3;0.755555555555556
16;93;7;"PV4";3;0.766666666666667
16;94;7;"PV4";3;0.633333333333333
16;95;7;"PV4";3;0.866666666666667
16;96;7;"PV4";3;0.744444444444444
16;97;7;"PV4";3;0.822222222222222
16;98;7;"PV4";3;0.9
16;99;7;"PV4";3;0.644444444444444
16;100;7;"PV4";3;0.788888888888889
17;1;7;"VP1";3;0.888888888888889
17;2;7;"VP1";3;0.0666666666666667
17;3;7;"VP1";3;0.844444444444444
17;4;7;"VP1";3;0.888888888888889
17;5;7;"VP1";3;0.822222222222222
17;6;7;"VP1";3;0.944444444444444
17;7;7;"VP1";3;0.877777777777778
17;8;7;"VP1";3;0.9
17;9;7;"VP1";3;0.922222222222222
17;10;7;"VP1";3;0.911111111111111
17;11;7;"VP1";3;0.944444444444444
17;12;7;"VP1";3;0.922222222222222
17;13;7;"VP1";3;0.177777777777778
17;14;7;"VP1";3;0.944444444444444
17;15;7;"VP1";3;0.911111111111111
17;16;7;"VP1";3;0.933333333333333
17;17;7;"VP1";3;0.8
17;18;7;"VP1";3;0.944444444444444
17;19;7;"VP1";3;0.888888888888889
17;20;7;"VP1";3;0.855555555555556
17;21;7;"VP1";3;0.911111111111111
17;22;7;"VP1";3;0.888888888888889
17;23;7;"VP1";3;0.922222222222222
17;24;7;"VP1";3;0.922222222222222
17;25;7;"VP1";3;0.877777777777778
17;26;7;"VP1";3;0.788888888888889
17;27;7;"VP1";3;0.888888888888889
17;28;7;"VP1";3;0.9
17;29;7;"VP1";3;0.911111111111111
17;30;7;"VP1";3;0.866666666666667
17;31;7;"VP1";3;0.9
17;32;7;"VP1";3;0.844444444444444
17;33;7;"VP1";3;0.866666666666667
17;34;7;"VP1";3;0.933333333333333
17;35;7;"VP1";3;0.877777777777778
17;36;7;"VP1";3;0.944444444444444
17;37;7;"VP1";3;0.0222222222222222
17;38;7;"VP1";3;0.944444444444444
17;39;7;"VP1";3;0.9
17;40;7;"VP1";3;0.933333333333333
17;41;7;"VP1";3;0.888888888888889
17;42;7;"VP1";3;0.888888888888889
17;43;7;"VP1";3;0.933333333333333
17;44;7;"VP1";3;0.866666666666667
17;45;7;"VP1";3;0.711111111111111
17;46;7;"VP1";3;0.833333333333333
17;47;7;"VP1";3;0.888888888888889
17;48;7;"VP1";3;0.877777777777778
17;49;7;"VP1";3;0.955555555555556
17;50;7;"VP1";3;0.877777777777778
17;51;7;"VP1";3;0.811111111111111
17;52;7;"VP1";3;0.877777777777778
17;53;7;"VP1";3;0.933333333333333
17;54;7;"VP1";3;0.888888888888889
17;55;7;"VP1";3;0.9
17;56;7;"VP1";3;0.811111111111111
17;57;7;"VP1";3;0.922222222222222
17;58;7;"VP1";3;0.666666666666667
17;59;7;"VP1";3;0.944444444444444
17;60;7;"VP1";3;0.955555555555556
17;61;7;"VP1";3;0.911111111111111
17;62;7;"VP1";3;0.933333333333333
17;63;7;"VP1";3;0.4
17;64;7;"VP1";3;0.766666666666667
17;65;7;"VP1";3;0.877777777777778
17;66;7;"VP1";3;0.888888888888889
17;67;7;"VP1";3;0.9
17;68;7;"VP1";3;0.644444444444444
17;69;7;"VP1";3;0.0222222222222222
17;70;7;"VP1";3;0.711111111111111
17;71;7;"VP1";3;0.944444444444444
17;72;7;"VP1";3;0.888888888888889
17;73;7;"VP1";3;0.855555555555556
17;74;7;"VP1";3;0.922222222222222
17;75;7;"VP1";3;0.855555555555556
17;76;7;"VP1";3;0.933333333333333
17;77;7;"VP1";3;0.844444444444444
17;78;7;"VP1";3;0.7
17;79;7;"VP1";3;0.955555555555556
17;80;7;"VP1";3;0.788888888888889
17;81;7;"VP1";3;0.855555555555556
17;82;7;"VP1";3;0.511111111111111
17;83;7;"VP1";3;0.922222222222222
17;84;7;"VP1";3;0.8
17;85;7;"VP1";3;0.855555555555556
17;86;7;"VP1";3;0.922222222222222
17;87;7;"VP1";3;0.755555555555556
17;88;7;"VP1";3;0.911111111111111
17;89;7;"VP1";3;0.866666666666667
17;90;7;"VP1";3;0.955555555555556
17;91;7;"VP1";3;0.9
17;92;7;"VP1";3;0.977777777777778
17;93;7;"VP1";3;0.877777777777778
17;94;7;"VP1";3;0.9
17;95;7;"VP1";3;0.888888888888889
17;96;7;"VP1";3;0.922222222222222
17;97;7;"VP1";3;0.877777777777778
17;98;7;"VP1";3;0.9
17;99;7;"VP1";3;0.855555555555556
17;100;7;"VP1";3;0.944444444444444
18;1;7;"VP2";3;0.833333333333333
18;2;7;"VP2";3;0.855555555555556
18;3;7;"VP2";3;0.777777777777778
18;4;7;"VP2";3;0.866666666666667
18;5;7;"VP2";3;0.9
18;6;7;"VP2";3;0.911111111111111
18;7;7;"VP2";3;0.888888888888889
18;8;7;"VP2";3;0.0222222222222222
18;9;7;"VP2";3;0.877777777777778
18;10;7;"VP2";3;0.833333333333333
18;11;7;"VP2";3;0.955555555555556
18;12;7;"VP2";3;0.822222222222222
18;13;7;"VP2";3;0.9
18;14;7;"VP2";3;0.911111111111111
18;15;7;"VP2";3;0.855555555555556
18;16;7;"VP2";3;0.844444444444444
18;17;7;"VP2";3;0.866666666666667
18;18;7;"VP2";3;0.888888888888889
18;19;7;"VP2";3;0.911111111111111
18;20;7;"VP2";3;0.866666666666667
18;21;7;"VP2";3;0.888888888888889
18;22;7;"VP2";3;0.811111111111111
18;23;7;"VP2";3;0.933333333333333
18;24;7;"VP2";3;0.877777777777778
18;25;7;"VP2";3;0.877777777777778
18;26;7;"VP2";3;0.922222222222222
18;27;7;"VP2";3;0.911111111111111
18;28;7;"VP2";3;0.844444444444444
18;29;7;"VP2";3;0.9
18;30;7;"VP2";3;0.866666666666667
18;31;7;"VP2";3;0.911111111111111
18;32;7;"VP2";3;0.855555555555556
18;33;7;"VP2";3;0.888888888888889
18;34;7;"VP2";3;0.844444444444444
18;35;7;"VP2";3;0.933333333333333
18;36;7;"VP2";3;0.822222222222222
18;37;7;"VP2";3;0.866666666666667
18;38;7;"VP2";3;0.844444444444444
18;39;7;"VP2";3;0.9
18;40;7;"VP2";3;0.866666666666667
18;41;7;"VP2";3;0.933333333333333
18;42;7;"VP2";3;0.944444444444444
18;43;7;"VP2";3;0.833333333333333
18;44;7;"VP2";3;0.744444444444444
18;45;7;"VP2";3;0.844444444444444
18;46;7;"VP2";3;0.911111111111111
18;47;7;"VP2";3;0.8
18;48;7;"VP2";3;0.9
18;49;7;"VP2";3;0.866666666666667
18;50;7;"VP2";3;0.855555555555556
18;51;7;"VP2";3;0.9
18;52;7;"VP2";3;0.855555555555556
18;53;7;"VP2";3;0.944444444444444
18;54;7;"VP2";3;0.844444444444444
18;55;7;"VP2";3;0.933333333333333
18;56;7;"VP2";3;0.9
18;57;7;"VP2";3;0.888888888888889
18;58;7;"VP2";3;0.888888888888889
18;59;7;"VP2";3;0.911111111111111
18;60;7;"VP2";3;0.8
18;61;7;"VP2";3;0.777777777777778
18;62;7;"VP2";3;0.844444444444444
18;63;7;"VP2";3;0.911111111111111
18;64;7;"VP2";3;0.877777777777778
18;65;7;"VP2";3;0.866666666666667
18;66;7;"VP2";3;0.388888888888889
18;67;7;"VP2";3;0.922222222222222
18;68;7;"VP2";3;0.844444444444444
18;69;7;"VP2";3;0.855555555555556
18;70;7;"VP2";3;0.933333333333333
18;71;7;"VP2";3;0.833333333333333
18;72;7;"VP2";3;0.833333333333333
18;73;7;"VP2";3;0.911111111111111
18;74;7;"VP2";3;0.866666666666667
18;75;7;"VP2";3;0.822222222222222
18;76;7;"VP2";3;0.866666666666667
18;77;7;"VP2";3;0.911111111111111
18;78;7;"VP2";3;0.855555555555556
18;79;7;"VP2";3;0.922222222222222
18;80;7;"VP2";3;0.966666666666667
18;81;7;"VP2";3;0.944444444444444
18;82;7;"VP2";3;0.9
18;83;7;"VP2";3;0.788888888888889
18;84;7;"VP2";3;0.866666666666667
18;85;7;"VP2";3;0.877777777777778
18;86;7;"VP2";3;0.888888888888889
18;87;7;"VP2";3;0.811111111111111
18;88;7;"VP2";3;0.966666666666667
18;89;7;"VP2";3;0.9
18;90;7;"VP2";3;0.9
18;91;7;"VP2";3;0.922222222222222
18;92;7;"VP2";3;0.911111111111111
18;93;7;"VP2";3;0.855555555555556
18;94;7;"VP2";3;0.844444444444444
18;95;7;"VP2";3;0.855555555555556
18;96;7;"VP2";3;0.9
18;97;7;"VP2";3;0.877777777777778
18;98;7;"VP2";3;0.833333333333333
18;99;7;"VP2";3;0.866666666666667
18;100;7;"VP2";3;0.944444444444444
19;1;7;"VP3";3;0.888888888888889
19;2;7;"VP3";3;0.844444444444444
19;3;7;"VP3";3;0.9
19;4;7;"VP3";3;0.822222222222222
19;5;7;"VP3";3;0.866666666666667
19;6;7;"VP3";3;0.866666666666667
19;7;7;"VP3";3;0.844444444444444
19;8;7;"VP3";3;0.788888888888889
19;9;7;"VP3";3;0.777777777777778
19;10;7;"VP3";3;0.844444444444444
19;11;7;"VP3";3;0.888888888888889
19;12;7;"VP3";3;0.888888888888889
19;13;7;"VP3";3;0.855555555555556
19;14;7;"VP3";3;0.866666666666667
19;15;7;"VP3";3;0.8
19;16;7;"VP3";3;0.811111111111111
19;17;7;"VP3";3;0.9
19;18;7;"VP3";3;0.9
19;19;7;"VP3";3;0.944444444444444
19;20;7;"VP3";3;0.866666666666667
19;21;7;"VP3";3;0.833333333333333
19;22;7;"VP3";3;0.811111111111111
19;23;7;"VP3";3;0.855555555555556
19;24;7;"VP3";3;0.911111111111111
19;25;7;"VP3";3;0.877777777777778
19;26;7;"VP3";3;0.866666666666667
19;27;7;"VP3";3;0.9
19;28;7;"VP3";3;0.866666666666667
19;29;7;"VP3";3;0.844444444444444
19;30;7;"VP3";3;0.788888888888889
19;31;7;"VP3";3;0.922222222222222
19;32;7;"VP3";3;0.922222222222222
19;33;7;"VP3";3;0.822222222222222
19;34;7;"VP3";3;0.9
19;35;7;"VP3";3;0.866666666666667
19;36;7;"VP3";3;0.9
19;37;7;"VP3";3;0.944444444444444
19;38;7;"VP3";3;0.866666666666667
19;39;7;"VP3";3;0.822222222222222
19;40;7;"VP3";3;0.911111111111111
19;41;7;"VP3";3;0.877777777777778
19;42;7;"VP3";3;0.844444444444444
19;43;7;"VP3";3;0.922222222222222
19;44;7;"VP3";3;0.777777777777778
19;45;7;"VP3";3;0.911111111111111
19;46;7;"VP3";3;0.922222222222222
19;47;7;"VP3";3;0.855555555555556
19;48;7;"VP3";3;0.822222222222222
19;49;7;"VP3";3;0.9
19;50;7;"VP3";3;0.888888888888889
19;51;7;"VP3";3;0.866666666666667
19;52;7;"VP3";3;0.888888888888889
19;53;7;"VP3";3;0.844444444444444
19;54;7;"VP3";3;0.877777777777778
19;55;7;"VP3";3;0.877777777777778
19;56;7;"VP3";3;0.877777777777778
19;57;7;"VP3";3;0.944444444444444
19;58;7;"VP3";3;0.844444444444444
19;59;7;"VP3";3;0.855555555555556
19;60;7;"VP3";3;0.866666666666667
19;61;7;"VP3";3;0.888888888888889
19;62;7;"VP3";3;0.811111111111111
19;63;7;"VP3";3;0.922222222222222
19;64;7;"VP3";3;0.922222222222222
19;65;7;"VP3";3;0.922222222222222
19;66;7;"VP3";3;0.844444444444444
19;67;7;"VP3";3;0.733333333333333
19;68;7;"VP3";3;0.9
19;69;7;"VP3";3;0.855555555555556
19;70;7;"VP3";3;0.911111111111111
19;71;7;"VP3";3;0.9
19;72;7;"VP3";3;0.833333333333333
19;73;7;"VP3";3;0.844444444444444
19;74;7;"VP3";3;0.888888888888889
19;75;7;"VP3";3;0.866666666666667
19;76;7;"VP3";3;0.855555555555556
19;77;7;"VP3";3;0.888888888888889
19;78;7;"VP3";3;0.833333333333333
19;79;7;"VP3";3;0.877777777777778
19;80;7;"VP3";3;0.833333333333333
19;81;7;"VP3";3;0.922222222222222
19;82;7;"VP3";3;0.877777777777778
19;83;7;"VP3";3;0.866666666666667
19;84;7;"VP3";3;0.888888888888889
19;85;7;"VP3";3;0.811111111111111
19;86;7;"VP3";3;0.833333333333333
19;87;7;"VP3";3;0.9
19;88;7;"VP3";3;0.933333333333333
19;89;7;"VP3";3;0.855555555555556
19;90;7;"VP3";3;0.933333333333333
19;91;7;"VP3";3;0.844444444444444
19;92;7;"VP3";3;0.9
19;93;7;"VP3";3;0.877777777777778
19;94;7;"VP3";3;0.844444444444444
19;95;7;"VP3";3;0.855555555555556
19;96;7;"VP3";3;0.844444444444444
19;97;7;"VP3";3;0.855555555555556
19;98;7;"VP3";3;0.911111111111111
19;99;7;"VP3";3;0.844444444444444
19;100;7;"VP3";3;0.822222222222222
20;1;7;"VP4";3;0.866666666666667
20;2;7;"VP4";3;0.888888888888889
20;3;7;"VP4";3;0.877777777777778
20;4;7;"VP4";3;0.811111111111111
20;5;7;"VP4";3;0.755555555555556
20;6;7;"VP4";3;0.855555555555556
20;7;7;"VP4";3;0.822222222222222
20;8;7;"VP4";3;0.877777777777778
20;9;7;"VP4";3;0.933333333333333
20;10;7;"VP4";3;0.888888888888889
20;11;7;"VP4";3;0.888888888888889
20;12;7;"VP4";3;0.922222222222222
20;13;7;"VP4";3;0.911111111111111
20;14;7;"VP4";3;0.888888888888889
20;15;7;"VP4";3;0.9
20;16;7;"VP4";3;0.833333333333333
20;17;7;"VP4";3;0.944444444444444
20;18;7;"VP4";3;0.855555555555556
20;19;7;"VP4";3;0.811111111111111
20;20;7;"VP4";3;0.833333333333333
20;21;7;"VP4";3;0.866666666666667
20;22;7;"VP4";3;0.933333333333333
20;23;7;"VP4";3;0.844444444444444
20;24;7;"VP4";3;0.855555555555556
20;25;7;"VP4";3;0.888888888888889
20;26;7;"VP4";3;0.855555555555556
20;27;7;"VP4";3;0.844444444444444
20;28;7;"VP4";3;0.944444444444444
20;29;7;"VP4";3;0.9
20;30;7;"VP4";3;0.933333333333333
20;31;7;"VP4";3;0.911111111111111
20;32;7;"VP4";3;0.844444444444444
20;33;7;"VP4";3;0.877777777777778
20;34;7;"VP4";3;0.877777777777778
20;35;7;"VP4";3;0.888888888888889
20;36;7;"VP4";3;0.844444444444444
20;37;7;"VP4";3;0.877777777777778
20;38;7;"VP4";3;0.911111111111111
20;39;7;"VP4";3;0.955555555555556
20;40;7;"VP4";3;0.844444444444444
20;41;7;"VP4";3;0.866666666666667
20;42;7;"VP4";3;0.866666666666667
20;43;7;"VP4";3;0.855555555555556
20;44;7;"VP4";3;0.9
20;45;7;"VP4";3;0.811111111111111
20;46;7;"VP4";3;0.922222222222222
20;47;7;"VP4";3;0.911111111111111
20;48;7;"VP4";3;0.944444444444444
20;49;7;"VP4";3;0.8
20;50;7;"VP4";3;0.855555555555556
20;51;7;"VP4";3;0.877777777777778
20;52;7;"VP4";3;0
20;53;7;"VP4";3;0.911111111111111
20;54;7;"VP4";3;0.844444444444444
20;55;7;"VP4";3;0.933333333333333
20;56;7;"VP4";3;0.922222222222222
20;57;7;"VP4";3;0.877777777777778
20;58;7;"VP4";3;0.888888888888889
20;59;7;"VP4";3;0.9
20;60;7;"VP4";3;0.9
20;61;7;"VP4";3;0.877777777777778
20;62;7;"VP4";3;0.9
20;63;7;"VP4";3;0.888888888888889
20;64;7;"VP4";3;0.877777777777778
20;65;7;"VP4";3;0.866666666666667
20;66;7;"VP4";3;0.911111111111111
20;67;7;"VP4";3;0.855555555555556
20;68;7;"VP4";3;0.844444444444444
20;69;7;"VP4";3;0.844444444444444
20;70;7;"VP4";3;0.844444444444444
20;71;7;"VP4";3;0.833333333333333
20;72;7;"VP4";3;0.844444444444444
20;73;7;"VP4";3;0.8
20;74;7;"VP4";3;0.933333333333333
20;75;7;"VP4";3;0.855555555555556
20;76;7;"VP4";3;0.811111111111111
20;77;7;"VP4";3;0.888888888888889
20;78;7;"VP4";3;0.788888888888889
20;79;7;"VP4";3;0.855555555555556
20;80;7;"VP4";3;0.911111111111111
20;81;7;"VP4";3;0.9
20;82;7;"VP4";3;0.866666666666667
20;83;7;"VP4";3;0.8
20;84;7;"VP4";3;0.922222222222222
20;85;7;"VP4";3;0.911111111111111
20;86;7;"VP4";3;0.777777777777778
20;87;7;"VP4";3;0.855555555555556
20;88;7;"VP4";3;0.833333333333333
20;89;7;"VP4";3;0.9
20;90;7;"VP4";3;0.9
20;91;7;"VP4";3;0.855555555555556
20;92;7;"VP4";3;0.811111111111111
20;93;7;"VP4";3;0.944444444444444
20;94;7;"VP4";3;0.911111111111111
20;95;7;"VP4";3;0.822222222222222
20;96;7;"VP4";3;0.922222222222222
20;97;7;"VP4";3;0.866666666666667
20;98;7;"VP4";3;0.866666666666667
20;99;7;"VP4";3;0.844444444444444
20;100;7;"VP4";3;0.788888888888889
